STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,TIME_PERIOD,OBS_VALUE,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,UNIT_MEASURE_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_SH_STA_SUIC_FE_P5,F,2020,10.35,Zimbabwe,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_SH_STA_SUIC_FE_P5,F,2021,4.219190598031607,Eastern & Southern Africa,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_SH_STA_SUIC_FE_P5,F,2021,2.4135064178664525,Western & Central Africa,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_SH_STA_SUIC_FE_P5,F,2021,1.492113116062515,Arab World,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CEB,WB_WDI_SH_STA_SUIC_FE_P5,F,2021,4.649500251413478,Central Europe and the Baltics,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAS,WB_WDI_SH_STA_SUIC_FE_P5,F,2021,6.361346610011437,East Asia & Pacific,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EMU,WB_WDI_SH_STA_SUIC_FE_P5,F,2021,6.54331778448434,Euro area,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_SH_STA_SUIC_FE_P5,F,2003,7.13,Uruguay,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UZB,WB_WDI_SH_STA_SUIC_FE_P5,F,2003,6.65,Uzbekistan,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SH_STA_SUIC_FE_P5,F,2003,7.64,Vanuatu,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_SH_STA_SUIC_FE_P5,F,2003,1.98,"Venezuela, RB","Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SH_STA_SUIC_FE_P5,F,2003,4.36,Vietnam,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSE,WB_WDI_SH_STA_SUIC_FE_P5,F,2003,0.28,West Bank and Gaza,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_SH_STA_SUIC_FE_P5,F,2003,4.61,"Yemen, Rep.","Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_SH_STA_SUIC_FE_P5,F,2003,3.12,Zambia,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_SH_STA_SUIC_FE_P5,F,2003,10.03,Zimbabwe,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_SH_STA_SUIC_FE_P5,F,2004,4.025804223563753,Eastern & Southern Africa,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_SH_STA_SUIC_FE_P5,F,2004,2.4854584242104343,Western & Central Africa,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_SH_STA_SUIC_FE_P5,F,2004,2.189965569937489,Arab World,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CEB,WB_WDI_SH_STA_SUIC_FE_P5,F,2004,6.706920494963745,Central Europe and the Baltics,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_SH_STA_SUIC_FE_P5,F,2008,1.65,"Venezuela, RB","Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SH_STA_SUIC_FE_P5,F,2008,4.4,Vietnam,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSE,WB_WDI_SH_STA_SUIC_FE_P5,F,2008,0.26,West Bank and Gaza,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_SH_STA_SUIC_FE_P5,F,2008,4.48,"Yemen, Rep.","Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_SH_STA_SUIC_FE_P5,F,2008,2.63,Zambia,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_SH_STA_SUIC_FE_P5,F,2008,8.88,Zimbabwe,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_SH_STA_SUIC_FE_P5,F,2009,4.1351850753939,Eastern & Southern Africa,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_SH_STA_SUIC_FE_P5,F,2009,2.4543306552611,Western & Central Africa,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_SH_STA_SUIC_FE_P5,F,2009,1.9098021153045728,Arab World,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CEB,WB_WDI_SH_STA_SUIC_FE_P5,F,2009,5.924787764540867,Central Europe and the Baltics,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAS,WB_WDI_SH_STA_SUIC_FE_P5,F,2009,8.242631322930846,East Asia & Pacific,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SH_STA_SUIC_FE_P5,F,2005,4.41,Vietnam,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSE,WB_WDI_SH_STA_SUIC_FE_P5,F,2005,0.28,West Bank and Gaza,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_SH_STA_SUIC_FE_P5,F,2005,4.44,"Yemen, Rep.","Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_SH_STA_SUIC_FE_P5,F,2005,2.12,Zambia,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_SH_STA_SUIC_FE_P5,F,2005,8.66,Zimbabwe,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_SH_STA_SUIC_FE_P5,F,2006,3.928801367759013,Eastern & Southern Africa,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_SH_STA_SUIC_FE_P5,F,2006,2.4321737142004407,Western & Central Africa,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_SH_STA_SUIC_FE_P5,F,2006,2.0473359865565146,Arab World,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CEB,WB_WDI_SH_STA_SUIC_FE_P5,F,2006,6.238889678326965,Central Europe and the Baltics,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAS,WB_WDI_SH_STA_SUIC_FE_P5,F,2006,9.445084552720074,East Asia & Pacific,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UMC,WB_WDI_SH_STA_SUIC_FE_P5,F,2011,5.984349187067998,Upper middle income,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,WLD,WB_WDI_SH_STA_SUIC_FE_P5,F,2011,6.946597872793623,World,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFG,WB_WDI_SH_STA_SUIC_FE_P5,F,2011,2.46,Afghanistan,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ALB,WB_WDI_SH_STA_SUIC_FE_P5,F,2011,7.68,Albania,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DZA,WB_WDI_SH_STA_SUIC_FE_P5,F,2011,1.64,Algeria,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AGO,WB_WDI_SH_STA_SUIC_FE_P5,F,2011,2.89,Angola,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ATG,WB_WDI_SH_STA_SUIC_FE_P5,F,2011,0.0,Antigua and Barbuda,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARG,WB_WDI_SH_STA_SUIC_FE_P5,F,2011,3.37,Argentina,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARM,WB_WDI_SH_STA_SUIC_FE_P5,F,2011,4.19,Armenia,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UMC,WB_WDI_SH_STA_SUIC_FE_P5,F,2010,6.285824223929118,Upper middle income,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,WLD,WB_WDI_SH_STA_SUIC_FE_P5,F,2010,7.106337886545004,World,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFG,WB_WDI_SH_STA_SUIC_FE_P5,F,2010,2.15,Afghanistan,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ALB,WB_WDI_SH_STA_SUIC_FE_P5,F,2010,5.84,Albania,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DZA,WB_WDI_SH_STA_SUIC_FE_P5,F,2010,1.7,Algeria,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AGO,WB_WDI_SH_STA_SUIC_FE_P5,F,2010,2.89,Angola,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ATG,WB_WDI_SH_STA_SUIC_FE_P5,F,2010,0.0,Antigua and Barbuda,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARG,WB_WDI_SH_STA_SUIC_FE_P5,F,2010,3.2,Argentina,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARM,WB_WDI_SH_STA_SUIC_FE_P5,F,2010,3.42,Armenia,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_SH_STA_SUIC_FE_P5,F,2021,2.84,"Yemen, Rep.","Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_SH_STA_SUIC_FE_P5,F,2021,3.09,Zambia,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_SH_STA_SUIC_FE_P5,F,2021,11.71,Zimbabwe,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UZB,WB_WDI_SH_STA_SUIC_FE_P5,F,2007,7.9,Uzbekistan,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SH_STA_SUIC_FE_P5,F,2007,7.78,Vanuatu,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_SH_STA_SUIC_FE_P5,F,2007,1.61,"Venezuela, RB","Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SH_STA_SUIC_FE_P5,F,2007,4.41,Vietnam,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSE,WB_WDI_SH_STA_SUIC_FE_P5,F,2007,0.26,West Bank and Gaza,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_SH_STA_SUIC_FE_P5,F,2007,4.55,"Yemen, Rep.","Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_SH_STA_SUIC_FE_P5,F,2007,2.75,Zambia,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_SH_STA_SUIC_FE_P5,F,2007,8.68,Zimbabwe,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_SH_STA_SUIC_FE_P5,F,2008,4.18170759357096,Eastern & Southern Africa,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_SH_STA_SUIC_FE_P5,F,2008,2.3994675989355128,Western & Central Africa,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_SH_STA_SUIC_FE_P5,F,2008,1.9335749351871705,Arab World,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,USA,WB_WDI_SH_STA_SUIC_FE_P5,F,2013,6.24,United States,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_SH_STA_SUIC_FE_P5,F,2013,7.24,Uruguay,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UZB,WB_WDI_SH_STA_SUIC_FE_P5,F,2013,7.34,Uzbekistan,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SH_STA_SUIC_FE_P5,F,2013,7.47,Vanuatu,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_SH_STA_SUIC_FE_P5,F,2013,1.59,"Venezuela, RB","Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SH_STA_SUIC_FE_P5,F,2013,4.44,Vietnam,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSE,WB_WDI_SH_STA_SUIC_FE_P5,F,2013,0.27,West Bank and Gaza,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_SH_STA_SUIC_FE_P5,F,2013,3.9,"Yemen, Rep.","Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_SH_STA_SUIC_FE_P5,F,2013,2.35,Zambia,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_SH_STA_SUIC_FE_P5,F,2013,9.92,Zimbabwe,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_SH_STA_SUIC_FE_P5,F,2014,3.9477862460040902,Eastern & Southern Africa,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EUU,WB_WDI_SH_STA_SUIC_FE_P5,F,2013,6.377011714975835,European Union,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HIC,WB_WDI_SH_STA_SUIC_FE_P5,F,2013,7.654944053444789,High income,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LCN,WB_WDI_SH_STA_SUIC_FE_P5,F,2013,2.51009224579744,Latin America & Caribbean,"Suicide mortality rate, female (per 100,000 female population)",Female,All age ranges or no breakdown by age,Per 100 000 women
